"id","adult","backdrop_path","genre_ids","original_language","original_title","overview","popularity","poster_path","release_date","title","video","vote_average","vote_count"
507089,False,"/t5zCBSB5xMDKcDqe91qahCOUYVV.jpg","{27,9648}","en","Five Nights at Freddy's","Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.","687.778","/7BpNtNfxuocYEVREzVMO75hso1l.jpg","2023-10-25","Five Nights at Freddy's",False,"7.844",2706
585511,False,"/sKvQUSyqsFq8e1ts6oo3Xp3dPH2.jpg","{16,12,35,14}","en","Luck","Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.","106.813","/1HOYvwGFioUFL58UVvDRG6beEDm.jpg","2022-08-05","Luck",False,"7.8",1499
83564,False,"/yJAQSaH6L2TIpF23ojGiBxtbVJJ.jpg","{16,10751}","en","La luna","A young boy comes of age in the most peculiar of circumstances. Tonight is the very first time his Papa and Grandpa are taking him to work. In an old wooden boat they row far out to sea, and with no land in sight, they stop and wait. A big surprise awaits the boy as he discovers his family's most unusual line of work. Should he follow the example of his Papa, or his Grandpa? Will he be able to find his own way in the midst of their conflicting opinions and timeworn traditions?","8.874","/Boua5LFL3Xyn2ldIV6Dw7E5qCZ.jpg","2012-02-10","La luna",False,"7.8",750
650031,False,"/6LtEzA3Umx9mc0lq1g8xOfluGPx.jpg","{10752,18,36}","da","Skyggen i mit øje","On March 21st, 1945, the British Royal Air Force set out on a mission to bomb Gestapo's headquarters in Copenhagen. The raid had fatal consequences as some of the bombers accidentally targeted a school and more than 120 people were killed, 86 of whom were children.","18.968","/jCKvbH3a4V5IPoRAG85eDaniNqO.jpg","2021-10-28","The Shadow in My Eye",False,"7.8",431
200727,False,"/txDX7lBx8bBhF7dRCEfDYmAmdnk.jpg","{10749,18,35}","en","Love, Rosie","Since the moment they met at age 5, Rosie and Alex have been best friends, facing the highs and lows of growing up side by side. A fleeting shared moment, one missed opportunity, and the decisions that follow send their lives in completely different directions. As each navigates the complexities of life, love, and everything in between, they always find their way back to each other - but is it just friendship, or something more?","38.825","/rpD0t7DhzJVadnzgxSYrqljQTL2.jpg","2014-10-16","Love, Rosie",False,"7.838",5962
631,False,"/hKrrCigPFmhv1bg5IJl9nzjEaN4.jpg","{18,10749}","en","Sunrise: A Song of Two Humans","A married farmer falls under the spell of a slatternly woman from the city, who tries to convince him to drown his wife.","14.738","/oj8ZW8jKXBSs8F1e5iWsTUeXSJW.jpg","1927-11-04","Sunrise: A Song of Two Humans",False,"7.8",731
585,False,"/vUTVUdfbsY4DePCYzxxDMXKp6v6.jpg","{16,35,10751}","en","Monsters, Inc.","Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.","124.967","/wFSpyMsp7H0ttERbxY7Trlv8xry.jpg","2001-11-01","Monsters, Inc.",False,"7.838",17399
11049,False,"/p1XtUnWJrmVNqyhYJGIatMNt8C1.jpg","{16,878,10402,12}","ja","Interstella5555: The 5tory of The 5ecret 5tar 5ystem","Four talented alien musicians are kidnapped by a record producer who disguises them as humans. Shep, a space pilot in love with bass player Stella, follows them to Earth. Reprogrammed to forget their real identities and renamed The Crescendolls, the group quickly becomes a huge success playing soulless corporate pop. At a concert, Shep manages to free all the musicians except Stella, and the band sets out to rediscover who they really are -- and to rescue Stella.","19.703","/2lhOV8CCqsiGL1aIFvQzI0WLTek.jpg","2003-05-28","Interstella5555: The 5tory of The 5ecret 5tar 5ystem",False,"7.8",371
5511,False,"/znLq5iyuMVvHwDdgZf6HyVUNjWB.jpg","{80,53}","fr","Le Samouraï","After carrying out a flawlessly planned hit, Jef Costello, a contract killer with samurai instincts, finds himself caught between a persistent police investigator and a ruthless employer, and not even his armor of fedora and trench coat can protect him.","21.288","/5Fa6o5nfUPEatQ9b3OwEvdEdR7T.jpg","1967-10-25","Le Samouraï",False,"7.8",918
968,False,"/m10uqk0HI5JcITAbxNJIIiGA8HP.jpg","{80,18,53}","en","Dog Day Afternoon","Based on the true story of would-be Brooklyn bank robbers John Wojtowicz and Salvatore Naturale. Sonny and Sal attempt a bank heist which quickly turns sour and escalates into a hostage situation and stand-off with the police. As Sonny's motives for the robbery are slowly revealed and things become more complicated, the heist turns into a media circus.","15.198","/mavrhr0ig2aCRR8d48yaxtD5aMQ.jpg","1975-09-21","Dog Day Afternoon",False,"7.835",2717
301,False,"/cPDKIvdYJ4TLT3KU0fpGDVpdhfd.jpg","{37}","en","Rio Bravo","The sheriff of a small town in southwest Texas must keep custody of a murderer whose brother, a powerful rancher, is trying to help him escape. After a friend is killed trying to muster support for him, he and his deputies must find a way to hold out against the rancher's hired guns until the marshal arrives. In the meantime, matters are complicated by the presence of a young gunslinger - and a mysterious beauty who just came in on the last stagecoach.","23.007","/4gI4KKmoi0d3yfsF71YU3S0I5t8.jpg","1959-03-18","Rio Bravo",False,"7.8",1035
152742,False,"/4EdN5rIT43xcqi4IVRrhxiDOz6z.jpg","{18,10749,80}","it","La migliore offerta","Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her family’s priceless art collection, Virgil allows himself to form an attachment to her – and soon he is engulfed by a passion which will rock his bland existence to the core.","15.863","/yfbsINSfotAHaeWKJbfsVKSckvq.jpg","2013-01-01","The Best Offer",False,"7.835",2683
6075,False,"/tqlCsB6AFjQ9dpAOHkd3sEdFS13.jpg","{80,18,10749,53}","en","Carlito's Way","A Puerto-Rican ex-con, just released from prison, pledges to stay away from drugs and violence despite the pressure around him, and lead a better life outside NYC.","20.35","/g6D7mjQtndu768cusGmoEQY9fTB.jpg","1993-11-10","Carlito's Way",False,"7.834",2902
52629,False,"/bQObbnj0TY2Q1c55w78m1AN6VNX.jpg","{18,80,35}","es","El Infierno","Benjamin Garcia, Benny is deported from the United States. Back home and against a bleak picture, Benny gets involved in the drug business, in which he has for the first time in his life, a spectacular rise surrounded by money, women, violence and fun. But very soon he will discover that criminal life does not always keep its promises.","47.665","/vry7NyLM6I0fL53H2KxCX4uAz5H.jpg","2010-09-03","El Infierno",False,"7.8",592
826,False,"/4IkZXrbQPAGAfwzjzO1J3WG4fpX.jpg","{18,36,10752}","en","The Bridge on the River Kwai","The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson, the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans.","21.009","/7paXMt2e3Tr5dLmEZOGgFEn2Vo7.jpg","1957-10-11","The Bridge on the River Kwai",False,"7.8",1898
843906,False,"/26LIw3oKGPUEGUpb8AXZ64dZZt8.jpg","{16,35,9648,10751,14}","en","Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog","With Mystery, Inc. on the tail of a strange object in Nowhere, Kansas, the strange hometown of Eustice, Muriel, and Courage, the gang soon find themselves contending with a giant cicada monster and her winged warriors.","19.677","/rlQJnQfPgaSGQtyMw35VOIqoIsj.jpg","2021-09-14","Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog",False,"7.8",358
573164,False,"/uHmvk8FnoxpgujDU0RIXLkv2fNt.jpg","{16,35,12,10751}","es","Un rescate de huevitos","Toto and his friends must rescue his egg children after they're taken away for a gourmet food event in Africa.","19.947","/7he8glf7j41d3amgf4Nbpt3HVq1.jpg","2021-08-12","An Egg Rescue",False,"7.8",367
1018,False,"/y1giivdsGLyo1LCvlsL6mLKyTZ7.jpg","{53,18,9648}","en","Mulholland Drive","Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.","35.16","/tVxGt7uffLVhIIcwuldXOMpFBPX.jpg","2001-06-06","Mulholland Drive",False,"7.829",5747
556901,False,"/a0x89EyyjaUWnbczsqbVZJKYgUD.jpg","{28,16}","en","Teen Titans Go! vs. Teen Titans","The comedic modern-day quintet takes on their 2003 counterparts when villains from each of their worlds join forces to pit the two Titan teams against each other. They'll need to set aside their differences and work together to combat Trigon, Hexagon, Santa Claus (that's right, Santa!) and time itself in order to save the multiverse.","21.926","/GWJEdzVC9aOBSOMF9NHodYxSsE.jpg","2019-07-21","Teen Titans Go! vs. Teen Titans",False,"7.8",441
31011,False,"/8iYqLiWWdapOWxxMimSqtfST2M1.jpg","{878,18,10749,14}","en","Mr. Nobody","Nemo Nobody leads an ordinary existence with his wife and 3 children; one day, he wakes up as a mortal centenarian in the year 2092.","23.782","/qNkIONc4Rgmzo23ph7qWp9QfVnW.jpg","2009-11-06","Mr. Nobody",False,"7.828",5568
22843,False,"/l7zvYpzBHgUYcAMZRNIkJS8ZkDC.jpg","{16,878,28,18}","ja","ヱヴァンゲリヲン新劇場版：破","Under constant attack by monstrous creatures called Angels that seek to eradicate humankind, U.N. Special Agency NERV introduces two new EVA pilots to help defend the city of Tokyo-3: the mysterious Makinami Mari Illustrous and the intense Asuka Langley Shikinami. Meanwhile, Gendo Ikari and SEELE proceed with a secret project that involves both Rei and Shinji.","26.533","/7VLYN2CfJpB6PrcuzDKKqdGSUi6.jpg","2009-06-26","Evangelion: 2.0 You Can (Not) Advance",False,"7.8",777
11656,False,"/pcBIabUibUmpOBggWckkjohXtiP.jpg","{18}","sv","Jungfrukällan","Devout Christians Töre and Märeta send their only daughter, the virginal Karin, and their foster daughter, the unrepentant Ingeri, to deliver candles to a distant church. On their way through the woods, the girls encounter a group of savage goat herders who brutally rape and murder Karin as Ingeri remains hidden. When the killers unwittingly seek refuge in the farmhouse of Töre and Märeta, Töre plots a fitting revenge.","13.387","/z70YM3Y4pNYZATMhFMKonngaeMC.jpg","1960-02-08","The Virgin Spring",False,"7.8",555
10774,False,"/bODIl4B857k20AhrHylKzpLprk4.jpg","{18}","en","Network","When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.","20.583","/qZomlHsaALUtkFeMDwdYmwS2Pbo.jpg","1976-11-14","Network",False,"7.825",1543
12,False,"/dFYguAfeVt19qAbzJ5mArn7DEJw.jpg","{16,10751}","en","Finding Nemo","Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.","80.74","/eHuGQ10FUzK1mdOY69wF5pGgEf5.jpg","2003-05-30","Finding Nemo",False,"7.825",18256
10775,False,"/iiDGA97Kqt2dVU1deXQF06USBRu.jpg","{18,28,53,80,9648}","cn","無間道","Chan Wing Yan, a young police officer, has been sent undercover as a mole in the local mafia. Lau Kin Ming, a young mafia member, infiltrates the police force. Years later, their older counterparts, Chen Wing Yan and Inspector Lau Kin Ming, respectively, race against time to expose the mole within their midst.","22.97","/qdlwFWn2YdLzw5KHpMpzRY9BI7r.jpg","2002-12-12","Infernal Affairs",False,"7.825",1476
596,False,"/7UTQCis1B8oWNjIMzQq57LPqma2.jpg","{18}","en","The Grapes of Wrath","Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncle’s farm, and joins them the next day as they head for California and a new life... Hopefully.","13.319","/eUcxMVBIA0Jg8l1RGUqycrc3eIQ.jpg","1940-03-15","The Grapes of Wrath",False,"7.8",886
126319,False,"/6zvLHD4rbHUNuRQLoIC2rkV8ayi.jpg","{16,35,18,10751,12}","fr","Ernest et Célestine","Celestine is a little mouse trying to avoid a dental career while Ernest is a big bear craving an artistic outlet. When Celestine meets Ernest, they overcome their natural enmity by forging a life of crime together.","15.033","/iJPbRASktYW0I009Ktc2zUE6Fvg.jpg","2012-12-12","Ernest & Celestine",False,"7.8",554
80,False,"/zwgDZw9dyrgkYz2RCOb2HvUDlt2.jpg","{18,10749}","en","Before Sunset","Nine years later, Jesse travels across Europe giving readings from a book he wrote about the night he spent in Vienna with Celine. After his reading in Paris, Celine finds him, and they spend part of the day together before Jesse has to again leave for a flight. They are both in relationships now, and Jesse has a son, but as their strong feelings for each other start to return, both confess a longing for more.","17.558","/gycdE1ARByGQcK4fYR2mgpU6OO.jpg","2004-06-16","Before Sunset",False,"7.822",3127
71157,False,"/1nR9mCsJD02j13wet0yAnVhEG6Y.jpg","{18,53}","fr","Polisse","Paris, France. Fred and his colleagues, members of the BPM, the Police Child Protection Unit, dedicated to pursuing all sorts of offenses committed against the weakest, must endure the scrutiny of Melissa, a photographer commissioned to graphically document the daily routine of the team.","12.866","/cKs3XSFVbFeZcH3g9geAvr6ApOl.jpg","2011-10-06","Polisse",False,"7.8",1131
263115,False,"/9X7YweCJw3q8Mcf6GadxReFEksM.jpg","{28,18,878}","en","Logan","In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.","54.095","/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg","2017-02-28","Logan",False,"7.819",18275
56231,False,"/nZRxN3c9Hywlu5jh6mqLArIwShF.jpg","{18}","it","La classe operaia va in paradiso","After losing a finger in a work accident, an Italian worker becomes increasingly involved in political and revolutionary groups.","6.213","/gulAszCUPjuBtDd6NudgLTBu3i5.jpg","1971-09-17","The Working Class Goes to Heaven",False,"7.8",312
